62.Puttalam~VIDYARATHNA MAHA PIRIVENA                         ~VEERAHENA NATHTHNDIYA                             ~~0322254349
62.Puttalam~VIDYA PRABASA PIRIVENA                            ~PALUVELGALA IHALA KOTTARAMULLA                    ~~0322052500
62.Puttalam~SRI SUMANARAMA MULIKA PIRIVENA                    ~DUMMALADENIYA VENNAPPUWA                          ~~0312255097
62.Puttalam~THUMULASOMA MAHA PIRIVENA                         ~DUMMALADENIYA MUNNESSARAMA                        ~~0372222827
62.Puttalam~PARAMADAMMA MAHA PIRIVENA                         ~COLOMBO RD CHILAW                                 ~~0372222827
62.Puttalam~SRI SARANANDA MULIKA PIRIVENA                     ~KARAVITAGARAYA CHILAW                             ~~0323323451
62.Puttalam~SRI RATHANASIRI MAHA PIRIVENA                     ~KABELLAWALA, CHILAW                                ~~0322056400
62.Puttalam~SRI SARANANKARA PIRIVENA                          ~WADATHTHA , KOTTUKACHCHCHIYA, ANAMADUWA             ~~0777843579
62.Puttalam~SRI SADDHANANDA PIRIVENA                          ~NALLADARAN KATTUWA, CHILAW                         ~~0322259526
62.Puttalam~PUTH/PRAWACHANAKARA MULIKA PIRIVENA               ~VEHERAGALA VIHARAYA, PULIYANKULAMA                 ~~0323291477
62.Puttalam~SRI GNANODAYA MULIKA PIRIVENA                     ~KIULA NO.4, KOTTUKACHCHIYA , PUTTALAM               ~~0717567331
62.Puttalam~PU/KAL/SRI ANTHAR SAMUDDHA PIRIVENA               ~MAMPURIYA, PUTTALAM                                ~~0718284460
71.Anuradhapura~ANU/SRI VIDYADHARA MAHA PIRIVENA                  ~KALAKARAMBEEWA                                    ~~0252263185
71.Anuradhapura~ANU/ WEERAKKODI MAHA PIRIVENA                     ~NUWARA WEWA, MIHINTHALAYA ROAD, ANURADHAPURA.     ~~0252222407
71.Anuradhapura~ANU/ SRI SADANANDA VIDYAYATHANA PIRIVENA          ~VANAMAL UYANA, VALAGAMBAHUWA, MARADANKADAWALA.    ~~0718099588
71.Anuradhapura~ANU/ SRI VIDYARATHNA MAHA PIRIVENA                ~DUTUWEWA, GALENBINDUNUWEWA.                       ~~0254325660
71.Anuradhapura~ANU/ SRI MEGAWARNABHAYA MAHA PIRIVENA             ~MEE WEWA, PALAGALA.                               ~~0252250292
71.Anuradhapura~ANU/ SRI SARANANDA MAHA PIRIVENA                  ~OLD TOWN, ANURADHAPURA.                           ~~0252222224
71.Anuradhapura~ANU/ SIRI GUNARATHANA MULIKA PIRIVENA             ~KINIHIRIKANDA RAJAMAHA VIHARAYA, KEKIRAWA.        ~~0253893820
71.Anuradhapura~ANU/ MAHAVIHARA MAHA PIRIVENA                     ~RUVANWELISEEYA, ANURADHAPURA.                     ~~0252222120
71.Anuradhapura~ANU/ SIRI VIJAYA VIDARSHANA MAHA PIRIVENA         ~VIJAYAPURA, ANURADHAPURA.                         ~~0252221477
71.Anuradhapura~ANU/ SRI GANGARAMA PIRIVENA                       ~HIRIPITIYAWA, GALNEEWA                            ~~0252269860
71.Anuradhapura~ANU/ SRI GNANODHAYA MAHA PIRIVENA                 ~SRI VAVISSARA NAHIMI MAWATHA, THAMMENNAWA, THALAWA~~0252276282
71.Anuradhapura~ANU/ SRI SUDARSHANA MAHA PIRIVENA                 ~YAYA 8, RAJANGANAYA, ANGAMUWA.                    ~~0253259135
71.Anuradhapura~ANU/ SIRI SUMANGALA DHARMAYATHANA PIRIVENA        ~MIHINTHALAYA ROAD, KURUNDANKULAMA, ANURADHAPURA   ~~0252266688
71.Anuradhapura~ANU/ SRI SUNANDA MULIKA PIRIVENA                  ~ALUTHDIVULWEWA, GETALAWA.                         ~~0723544836
71.Anuradhapura~ANU/ SRI BODHIRAJA PIRIVENA                       ~HURULU NIKAWEWA, GALENBINDUNUWEWA.                ~~0729299495
71.Anuradhapura~ANU/ SRI DHAMMALOKA VIDYAYATHANA PIRIVENA         ~SRIPURA RAJAMAHA VIHARAYA, PADAVI-SRIPURA.        ~~0718388380
71.Anuradhapura~ANU/ SRI BHARATEENDRA MAHA PIRIVENA               ~DHARMAPALA MAWATHA, ANURADHAPURA.                 ~~0252235127
71.Anuradhapura~ANU/ SIRI SULUGAL DAMBULU VIHARA PIRIVENA         ~VIHARA HALMILLEWA, KEBITHIGOLLEWA.                ~~0779405906
71.Anuradhapura~ANU/ SRI JINODHAYA MAHA PIRIVENA                  ~GALKANDE PURANA VIHARAYA, PALUGASWEWA, EPPAWALA.  ~~0252249156
71.Anuradhapura~ANU/ SRI PEMANANDA VIDYATHANA PIRIVENA            ~KOTAAGALA, MADATUGAMA.                            ~~0252264224
71.Anuradhapura~ANU/ SIRI SUMANASARA MULIKA PIRIVENA              ~ISINBESSAGALA, MEDAWACHCHIYA.                     ~~0253250091
71.Anuradhapura~ANU/ SIRISUMANA TRIPITAKA DHARMAYATHANA MAHA PIRIV~PUTTALAM ROAD, ULUKKULAMA, MAHABULANKULAMA, ANURADH~~0254920025
71.Anuradhapura~ANU/ SRI SARADA MULIKA PIRIVENA                   ~MANKADAWALA, SALIYAPURA.                          ~~0252221891
71.Anuradhapura~ANU/ SIRI MAHINDODAYA MULIKA PIRIVENA             ~BOGASWEWA TEMPLE, VAHAMALGOLLEWA, ANURADHAPURA.   ~~0252245599
71.Anuradhapura~ANU/ MAHA MAHINDA MULIKA PIRIVENA                 ~PURANA VIHARAYA, ANURADHAPURA ROAD, HABARANA.     ~~0662270069
71.Anuradhapura~ANU/ NIVANTHAKACHETHIYA PIRIVENA                  ~NUWARAWEWA, ANURADHAPURA.                         ~~0252235418
71.Anuradhapura~ANU/ SRI SUMANGALA MULIKA PIRIVENA                ~RAJAMAHA VIHARAYA, PEMADUWA, ANURADHAPURA.        ~~0712197656
71.Anuradhapura~ANU/ SRI VIDYAJOTHI MULIKA PIRIVENA               ~ANDIYAGALA RAJAMAHA VIHARAYA, RAJANGANAYA, ANGAMUWA.~~0253254555
71.Anuradhapura~ANU/ SIRI RATHANAPALA MULIKA PIRIVENA             ~HALMILLAGALA, NOCHCHIYAGAMA.                      ~~
71.Anuradhapura~ANU/ SRI SIDDHARTHODAYA MAHA PIRIVENA             ~VAVNIYA ROAD, HOROWPOTHANA.                       ~~0252278489
71.Anuradhapura~ANU/ SRI KEMANANDA MULIKA PIRIVENA                ~KOONKETIYAWA, BOGAHAWEWA, PADAVIYA                  ~~0716545614
71.Anuradhapura~ANU/ SRI NALANDA MULIKA PIRIVENA                  ~SRI BODHIRAJARAMAYA, WEWE PANSALA, RAJANGANAYA.   ~~0253259610
71.Anuradhapura~ANU/ SRIMAHA MAHINDA MULIKA PIRIVENA              ~POOJA NAGARAYA, OLD MIHINTHALAYA ROAD, ANURADHAPUR~~0253259610
71.Anuradhapura~ANU/ SRI INDRAGUPTHA MULIKA PIRIVENA              ~PAHALA AMBATHALE, MARADANKADAWALA.                ~~0723905717
71.Anuradhapura~ANU/ THRIPITAKA DHARMAYATHANA VIDARSHANA MULIKA PI~THANTHIRIMALE ROAD, NELLIKULAMA, ELAYAPATHTHUWA.  ~~0254920025
71.Anuradhapura~ANU/ SRI ANANDODAYA MAHA PIRIVENA                 ~KELESIYAMBALAWA, ANDAGALA, EPPAWALA.              ~~0252249747
71.Anuradhapura~ANU/ SRI GNANISSARA MULIKA PIRIVENA               ~PAALUGOLLAGAMA, MEGODAWEWA.                       ~~0776724329
71.Anuradhapura~ANU/ SRI SARANANDA MAHA PIRIVENA                  ~NUWARAELIKOLONIYA, PADIKARAMADUWA.                ~~0253778387
71.Anuradhapura~ANU/ SRI DEWATHISSA MULIKA PIRIVENA               ~DEHIPPAWA, HALMILAWEWA SOUTH, KEKIRAWA.            ~~0718299497
71.Anuradhapura~ANU/ SRI SADANANDA MAHA PIRIVENA                  ~PERIYAKULAMA, MARADANKADAWALA.                    ~~0711983253
71.Anuradhapura~ANU/ SRI SIDDHARTHA MULIKA PIRIVENA               ~WEHERAGALA PURANA VIHARAYA, DUHUMADALAWA, MADATUGAMA~~0716425866
71.Anuradhapura~ANU/ SRI PRAGNA PRADEEPA MULIKA PIRIVENA          ~SRI SHAILATHALARAMAYA, PAHALA KUDAPATTIYA, KAHATAGAS~~0774429377
71.Anuradhapura~ANU/ SRI VIDUMINA MULIKA PIRIVENA                 ~PANDARELLAWA, MAHAPOTHANA                         ~~0251612954
71.Anuradhapura~ANU/ SRI SADDARANSI DHARMAYATHANA VIDARSHANA PIRIV~MANNARAM JUCTION, PEMADUWA, ANURADHAPURA.         ~~0763044383
71.Anuradhapura~ANU/ SRI GNANARATHANA MULIKA PIRIVENA             ~SRI VIJAYAWARDANARAMAYA, HURULUNIKAWEWA, GALENBINDUNUWEWA~~0718412845
71.Anuradhapura~ANU/ DHAMMAWINEETHA SEELAMATHA EDUCATION CENTER~ISIPATHANA MEHENI ARAMAYA, KADIRAGAMA, THORAWEWA, MARADANKADAWALA~~0255637613
72.Polonnaruwa~PO/SIRI PARAKUMBA MAHA PIRIVENA                   ~400, PULASTHIGAMA POLONNARUWA                     ~~0272242025
72.Polonnaruwa~PO/DIM/SRI MAHA KASHAPA MAHA PIRIVENA             ~DIMBULAGALA ARANNYASENASANA DIMBULAGALA POLONNARUWA~~0786622554
72.Polonnaruwa~PO/SRI VIDYASARA MAHA PIRIVENA                    ~PALUGASDAMANA POLONNARUWA                         ~~0272222461
72.Polonnaruwa~PO/JAYAMAGA MAHA PIRIVENA                         ~SRI SENANAYAKARAMAYA HINGURAKGODA                 ~~0272246249
72.Polonnaruwa~PO/SIRI VIJAYABA MAHA PIRIVENA                    ~HOSPITAL JUNCTION POLONNARUWA                     ~~0718404121
72.Polonnaruwa~PO/SRI KASHSHAPA MULIKA PIRIVENA                  ~6 MILEPOST HIGURAKDAMANA HIGURAKGODA              ~~0718143135
72.Polonnaruwa~PO/PRABASHWARA BUDDHAGAYA MULIKA PIRIVENA         ~TRACK 14 KOTTAPITIYA                              ~~0662256715
72.Polonnaruwa~PO/SRI DHARMARAJA MAHA PIRIVENA                   ~DIVLANKADAWALA MADIRIGIRIYA                       ~~0718066746
72.Polonnaruwa~PO/SRI ANANDA VIDYA NIKETHANA MULIKA PIRIVENA     ~TRACK 8 MAHATHALAKOLAWEWA MADIRIGIRIYA            ~~0712527080
72.Polonnaruwa~PO/VIDUMINA MAHA PIRIVENA                         ~PO/VIDUMINA MAHA PIRIVENA ARALAGANWILA            ~~0272257220
72.Polonnaruwa~PO/MIHIDU JAYANTHI PIRIVENA                       ~ATTANAKADAWA                                      ~~0718378324
72.Polonnaruwa~PO/SARASWATHIDEVI MULIKA PIRIVENA                 ~ASHOKARAMAYA NEW TOWN MADIRIGIRIYA                ~~0272248609
72.Polonnaruwa~PO/DIM/SRI SARANANDA MULIKA PIRIVENA              ~PIHITIWEWA NUWARAGALA POLONNARUWA                 ~~0718461842
72.Polonnaruwa~SRI MIHIDU DHARMAYATHANA MULIKA PIRIVENA          ~ 24 MILE POST BADIWEWA JAYANTHIPURA POLONNARUWA   ~~0272224199
72.Polonnaruwa~PO/SRI SAGARAMATHIU PIRIVENA                      ~DANANJAYA RAJAMAHA VIHARAYA KANDEGAMA POLONNARUWA ~~0763567808
81.Badulla~B/SUDARMALANKARA VIDYATHANA PIRIVENA              ~ELLAGAMA DIYATHALAWA                              ~~0573570098
81.Badulla~B/VEEDURUPOLA SRI PIYATHISSA PIRIVEN VIDYATHANAYA ~GAWARAMMANA KEPPETTIPOLA                          ~~0572280095
81.Badulla~B/SRI SUDARMAWASA MAHA PIRIVENA                   ~UDUWARA HALI ELA                                  ~~0552294273
81.Badulla~B/SRI SADDARMANANDA MAHA PIRIVENA                 ~KAILAGODA BADULLA                                 ~~0552222494
81.Badulla~BA/ DAMMANIKETHA MAHA PIRIVENA                    ~GALA UDA, HALI ELA                                 ~~0553553466
81.Badulla~B/SRI SOMANANDA PIRIVENA                          ~PALUGAMA KEPPETTIPOLA                             ~~0572281075
81.Badulla~B/VIDYADEEPA MAHA PIRIVENA                        ~PANNALAVELA LUNUWATTA                             ~~0572242007
81.Badulla~B/SRI SUDARMODAYA MAHA PIRIVENA                   ~SOUTH KEBELLEWELA BANDARAWELA                     ~~0572221171
81.Badulla~BA/SRI VIDYABOOSHANA PIRIVENA                     ~DIKKAPITIYA                                       ~~0572245665
81.Badulla~BA/DARMAWIJAYA MAHA PIRIVENA                      ~SRI PUSHPARAMAYA BANDARAWELA                      ~~0572222161
81.Badulla~B/SRI DARMALOKA MULIKA PIRIVENA                   ~KIRIVEHERA KANDAKETIYA BADULLA                    ~~0552245620
81.Badulla~B/VIDYODTHANSA MULIKA PIRIVENA                    ~VIHARAGODA BADULLA                                ~~0552223127
81.Badulla~B/SIRI PIYARATHANA MULIKA PIRIVENA                ~SAPUGOLLA UVA PARANAGAMA                          ~~0778844132
81.Badulla~B/SRI RATHNAJOTHI MAHA PIRIVENA                   ~KATUGALLA ABMAGSDOWA                              ~~
81.Badulla~BA/SRI DAMMANANDA VIDYATHANA PIRIVENA             ~VIHARAGODA AMBAGAHAWATTA                          ~~0573572487
81.Badulla~B/SRI VIDYASAGARA MAHA PIRIVENA                   ~LUNUGALLE NARANGALA HALI ELA                      ~~0552294278
81.Badulla~BA/SRI GNANAPRADEEPA PIRIVENA                     ~MAWARAGALA DAMBANA MAHIYANGANAYA                  ~~0553562430
81.Badulla~B/SRI SARANAPALA MULIKA PIRIVENA                  ~MEEGAHAKIULA BADULLA                              ~~0552245702
81.Badulla~B/MAHINDARAMA MULIKA PIRIVENA                     ~ALUTHWELAGAMA BADULLA                             ~~0552223083
81.Badulla~BA/SRI DARMODAYA MAHA PIRIVENA                    ~BUDDHIST CENTRE GIRADURUKOTTE                     ~~0272254312
81.Badulla~BA/SRI PAGNNAPRADEEPA MULIKA PIRIVENA             ~MAPAKADAWEWA                                      ~~0553555232
81.Badulla~B/KADURUGODA SRI ATTADASSI MULIKA PIRIVENA        ~KADURUGODA MAHA VIHARAYA VIHARAKELE DIYATHALAWA   ~~0572229378
81.Badulla~B/VIDYALIKA MULIKA PIRIVENA                       ~THOLABOWATTA GAMEWELA                             ~~0553555868
81.Badulla~B/SRI VIDYANANDA MULIKA PIRIVENA                  ~SRI SUDARMARAMAYA WANGIYAKUMBURA BORALANDA        ~~0572280243
81.Badulla~B/SRI DAMMANANDA MULIKA PIRIVRNA                  ~YAHALABEDDA HAPUTHALE                             ~~0572229083
81.Badulla~BA/SUDARSHANA ARANYA SENASANA PIRIVENA            ~PAHALAOYAGAMA MAHIYANGANAYA                       ~~0553053990
81.Badulla~B/SRI CHANDANANDA MULIKA PIRIVENA                 ~BADULUOYA BADULLA                                 ~~0552245920
81.Badulla~B/SRI DARMALOKA MULIKA PIRIVENA                   ~SORANATHOTA BADULLA                               ~~0552223893
81.Badulla~B/SRI THIPITAKODAYA MULIKA PIRIVENA               ~BODIRAJARAMA WARAKANADA PATTIYAGEDARA             ~~
81.Badulla~B/SRI SANGARAJA MULIKA PIRIVENA                   ~SRI SUDARSHANARAMAYA PAHALA KAHATHEWELA BANDARAWEL~~0572222152
81.Badulla~B/SRI SARASWATHI MULIKA PIRIVENA                  ~BEDDEWELA WERALAWELA DEMODARA                     ~~0553558693
81.Badulla~B/SRI SADDARMODAYA MULIKA PIRIVENA                ~THAPOWANA DARMAYATHANA BADULLA.                   ~~0553554136
81.Badulla~B/SRI RATHANAJOTHI MULIKA PIRIVENA                ~NIKAPOTHA HAPUTHALE                               ~~0575679165
81.Badulla~B/SRI SARANANDA MULIKA PIRIVENA                   ~MILLAWEDDA HOPETEN                                ~~0555744680
81.Badulla~BA/MAHI/SAMBODHI MAHA PIRIVENA                    ~SRI ASHOKARAMAYA SORABORA MAHIYANGANAYA           ~~0552257305
81.Badulla~B/SRI DAMMISSARA MULIKA PIRIVENA                  ~SRI PRIYADARSHANARAMAYA DIMBULANA                 ~~0575684103
81.Badulla~B/SRIRATHNALOKA MULIKA PIRIVENA                   ~THALAKUMBURA GALA UDA HALIELA                     ~~0553553406
81.Badulla~B/SRI KASHYAPA MULIKA PIRIVENA                    ~EGODAWELA KUDUBAHUWELA PATTIYAGEDRA               ~~0573587138
81.Badulla~BA/MAHI/SRI SOBITHA DARMAYATHANA PIRIVENA         ~MAPAKADAWEWA, MAHIYANGANAYA                       ~~0553552347
81.Badulla~B/SRI UPANANDA MULIKA PIRIVENA                    ~SRI UTHTHARARAMAYA KOTUWA WATTA PASSARA           ~~0552288421
81.Badulla~B/DAMMAVIJAYA MULIKA PIRIVENA                     ~SRI BUDHDHASHRAWAKA VIHARAYA ILUKPELESSA KALTHOTA ~~0778323180
81.Badulla~B/SRI SUSHIKSHA SEELAMATHA EDUCATION CENTER~MAHIYANGANAYA~~
82.Monaragala~MO/SIRI PIYARATHNA  VIDYAYATHANAYA                ~WELIYAYA, MONERAGALA                               ~~0552276084
82.Monaragala~MO/SRI GANGARAMA MAHA PIRIVENA                    ~VEHERAYAYA, ETHILIWEWA                             ~~0552056100
82.Monaragala~MO/SRI VIJAYAWARDANA MAHA PIRIVENA                ~THERELA, DABAGALLE                                 ~~
82.Monaragala~MO/VIDYARAJA MULIKA PIRIVENA                      ~SRI PAGNGNAWANSA MAWATHA, IGINIYAGALA              ~~0632242187
82.Monaragala~MO/SRI DARMODAYA MULIKA PIRIVENA                  ~KINKINI RAJAMAHA VIHARAYA, WELLAWAYA               ~~0552274742
82.Monaragala~MO/SRI SADDARMALANKARA PIRIVENA                   ~WEGAMA, BIBILA                                     ~~0552265640
82.Monaragala~MO/SRI VIDYANANDA MULIKA PIRIVENA                 ~YALKUBURA , BIBILA                                 ~~0552265489
82.Monaragala~MO/SUDARMODAYA MULIKA PIRIVENA                    ~UNAWATUNA, BUTHTHALA                               ~~0552271673
82.Monaragala~MO/DUTUGEMUNU MULIKA PIRIVENA                     ~SEENIKKUWA, BERELIHELA, TISSA                       ~~0473479732
82.Monaragala~MO/SRI SUDARMANANDA MAHA PIRIVENA                 ~GALLABA, BADALKUBURA                               ~~0552250147
82.Monaragala~MO/SIRISUMANA MAHA PIRIVENA                       ~VIHARAMULLA, MONERAGALA                            ~~0553559737
82.Monaragala~MO/SHIKSHAKARA MULIKA PIRIVENA                    ~BUKKIRIYAGOLLA, MONERAGALA                         ~~0552276297
82.Monaragala~MO/BAUDDALOKA MAHA PIRIVENA                       ~UNAWATUNA, BUTHTHALA                               ~~0555074845
82.Monaragala~MO/SRI SADDASOMA MULIKA PIRIVENA                  ~PARANA WEDIHITIKANDA RD, KATHRAGAMA                ~~0472236911
82.Monaragala~MO/VIDYALOKA MULIKA PIRIVENA                      ~SRI SAMBODHI VIHARAYA, ALUTHGODA                   ~~0472285184
82.Monaragala~MO/SRI MANABARANA MULIKA PIRIVENA                 ~MANABARANA RAJAMAHA VIHARAYA                      ~~0552279155
82.Monaragala~MO/SRI DARMA NIKETHNA MULIKA PIRIVENA             ~SELLA KATHARAGAMA, KATHARAGAMA                     ~~0472235510
82.Monaragala~MO/SRI SARIPUTHTHA MULIKA PIRIVENA                ~THIBIRIYA, MEDAGAMA, BIBILA                         ~~0553130165
82.Monaragala~MO/SIRI DAMMATHILAKA MULIKA PIRIVENA              ~PALARUWA, MONERAGALA                               ~~0552276048
82.Monaragala~MO/SIRI PAGNGNNANDA MULIKA PIRIVENA               ~AMPARA HANDIYA, SIYABALANDUWA                      ~~0552279122
82.Monaragala~MO/SRI GNALOKA PIRIVENA                           ~MAHAGAMA JANAPADAYA , SEVANAGALA                   ~~0472288303
82.Monaragala~MO/VIJAYAMUNI DIVIBASHA MULIKA PIRIVANA           ~SAMADI NIKETHANAYA, DIYAKOBALA, BIBILE             ~~0553053815
82.Monaragala~MO/SRI SANGAKEERTHI MULIKA PERIVENA               ~KOKUNNEWA PURANA VIHARAYA, PITAKUBURA, BIBILE       ~~0555653550
82.Monaragala~MO/MUULAMAHA VIHARA MULIKA PIRIVENA               ~HAMBEGAMUWA, THANAMALVILA                          ~~
82.Monaragala~MO/SRI BODILANKARA MULIKA PIRIVENA                ~KADASURIDUGAMA, RAJAMAWATHA, KATHARAGAMA            ~~0472235277
82.Monaragala~SRI SUGATHAVANSHA MULIKA PIRIVENA                 ~KUNKEMAHALA, SEVANAGALA                            ~~
82.Monaragala~MO/MULGIRI MULIKA PIRIVENA                        ~MULLEGAMA, NELLIYADDA, IGINIYAGALA                  ~~
91.Ratnapura~R/SADDARMALANKARA VIDYAYATHANA PIRIVENA           ~10, MAIN STREET, RATNAPURA.                      ~~0452222418
91.Ratnapura~R/SRI SUMANA PIRIVEN VIDYAYATHANAYA               ~BULUGAHAPITIYA, EHELIYAGODA.                       ~~0362258354
91.Ratnapura~R/RUPA ARUNA VIDYAYATHANA PIRIVENA                ~RAJAMAHA VIHARAYA, PALMADULLA                      ~~0452274329
91.Ratnapura~R/SRI DARMANANDA VIDYAYATHANA PIRIVENA            ~MIRISWATTA, BALANGODA.                             ~~0452287112
91.Ratnapura~R/SRI GHANOBASA MAHA PIRIVENA                     ~MALWALA, MALWALA JANTION, RATNAPURA.                ~~0452229560
91.Ratnapura~R/SRI SUMANA MAHA PIRIVENA                        ~MUDDUWA, RATHNAPURA.                               ~~0452222318
91.Ratnapura~R/SRI SUDARMODAYA MAHA PIRIVENA                   ~BALANGODA ROAD, PELMADULLA.                        ~~0452274359
91.Ratnapura~R/SRI SANTHI NIKETHANA MAHA PIRIVENA              ~KARAGASTALAWA, BELIHULOYA.                         ~~0452280154
91.Ratnapura~R/THEPPANAWA SRI SUMANA MULIKA PIRIVENA           ~TEPPANAWA, KURUVITA.                               ~~0453452595
91.Ratnapura~R/SRI INDRASABA MULIKA PIRIVENA                   ~POLLAMURA, WELIGEPOLA, BALANGODA.                   ~~0452227007
91.Ratnapura~R/SRI DEWANANDA MULIKA PIRIVENA                   ~WATAPOTHA, NIVITIGALA.                             ~~0452278382
91.Ratnapura~R/SRI SIDDARTHODAYA MULIKA PIRIVENA               ~GINIHIRIYA, KARANGODA, RATNAPURA.                   ~~0452222095
91.Ratnapura~R/SRI GANGARAMA MULIKA PIRIVENA                   ~DELA, NIVITIGALA.                                  ~~0452279392
91.Ratnapura~R/SIRI VISUDDARAMA MULIKA PIRIVENA                ~MUWAGAMA, RATNAPURA.                               ~~0452223800
91.Ratnapura~R/EB/SRI HEMAGIRI MULIKA PIRIVENA                 ~KALUGALA, WEJERIYA.                                ~~0455673221
91.Ratnapura~R/EB/MAHINDARAMA VIDYAYATHANA PIRIVENA            ~MAHINDA MAHA VIHARAYA, GODAKAWELA.                 ~~0452240034
91.Ratnapura~R/SRI GHANASIHA MAHA PIRIVENA                     ~SRI ANANDABODI VIHARAYA,99, GAGEYAYA, EBILIPITIYA   ~~0473483503
91.Ratnapura~R/SRI GHANASIHA MULIKA PIRIVENA                   ~PALAWELA, UDA NIRIALLA, RATNAPURA.                  ~~0452232509
91.Ratnapura~R/CHETIYAGIRI MULIKA PIRIVENA                     ~PUSSALLA, PARAKADUWA.                              ~~0452262484
91.Ratnapura~R/SRI RATHANAPALA MULIKA PIRIVENA                 ~BULATHGAMA, BALANGODA.                             ~~0452286402
91.Ratnapura~R/SRI DAMRAJA PIRIVEN                             ~KOSNATHOTA, GODAKAWELA.                            ~~0452240028
91.Ratnapura~R/SRI WIJAYARAJA MULIKA PIRIVENA                  ~WALLADURA, KAHAWATHTHA.                            ~~0452273470
91.Ratnapura~R/SRI DARMAYATHANA MAHA PIRIVENA                  ~MAHAWALA, RATNAPURA.                               ~~0452225110
91.Ratnapura~R/SRI SUDARMARAMA MULIKA PIRIVENA                 ~WADDAGALA, KALAWANA.                               ~~0452255789
91.Ratnapura~R/SRI DARMARAJA MULIKA PIRIVENA                   ~NALUWELA, BALANGODA                                ~~0452287621
91.Ratnapura~R/SRI VIDYALOKA PIRIVENA                          ~SRI BODI VIHARAYA, KAHENGAMA, KURUVITA.             ~~0452262221
91.Ratnapura~R/EB/SRI SUDARSHANA MAHA VIHARA PIRIVENA          ~KALLAGAMA, KOLONNA.                                ~~0452260933
91.Ratnapura~R/SRUSHINIKETHANA MULIKA PIRIVENA                 ~TEMPLE ROAD, KAHAWATHTHA.                          ~~0452270269
91.Ratnapura~R/EBI/SRI BODIRAJA DARMAYATHANA MAHA PIRIVENA     ~HIGURAARA, EMBILIPITIYA.                           ~~0474118887
91.Ratnapura~R/SRI VIDYAGHANA MULIKA PIRIVENA                  ~THIRIWANAKETIYA, RATNAPURA.                        ~~0452222406
91.Ratnapura~R/SRI SRASTRODAYA MULIKA PIRIVENA                 ~MARAPANA, RATNAPURA.                               ~~0452229295
91.Ratnapura~R/SRI VIDYANANDA MAHA PIRIVENA                    ~HIDALLANA, RATNAPURA                               ~~0452228832
91.Ratnapura~R/EBI/SIRI GUNARATANA MULIKA PIRIVENA             ~BAUDDA MADYASTHANA MAHA VIHARAYA                  ~~0472233220
91.Ratnapura~R/EB/SRI SUMANATISSA MULIKA PIRIVENA              ~PALLEGAMA, EMBILIPITIYA.                           ~~0472230018
91.Ratnapura~R/SRI RATHANAPALA MULIKA PIRIVENA                 ~MEEGAHAGODA, PELMADULLA.                           ~~0452274729
91.Ratnapura~R/EBI/SRI JAYASUMANA MULIKA PIRIVENA              ~SRI JAYASUMANARAMAYA, DAPANE, OMALPE.               ~~0716137707
91.Ratnapura~R/SRI RATHANAPALA DARMAYATHANA MULIKA PIRIVENA    ~POTHGUL RAJA MAHA VIHARAYA, RATNAPURA              ~~0452274729
91.Ratnapura~R/CHITHTHANANDA MULIKA PIRIVENA                   ~MILLAKADE, DODAMPE, RATNAPURA.                      ~~0452265573
91.Ratnapura~R/SIRI SANTHIDEWA VIDYANIKETHANA MULIKA PIRIVEN   ~VILLARA, WALIPATHAYAYA, BALANGODA.                  ~~0770251354
91.Ratnapura~R/EBI/SIRIRATHNA MULIKA PIRIVENA                  ~KUBUGODAARA, EMBILIPITIYA.                         ~~0473473987
91.Ratnapura~R/EBI/SRI ROHANA WANAWASA MULIKA PIRIVENA         ~SINHARAJA PRANTHA ARANYA SENASANAYA, KADAMUDUNA, BUL~~0453471918
91.Ratnapura~R/SRI VIDYAWARDANA MULIKA PIRIVENA                ~MILLAVITIYA, KURUVITA.                             ~~0452262404
91.Ratnapura~R/SRI VIDYAPRADEEPA MULIKA PIRIVENA               ~ALUKATIYA, MATUWAGALA, KIRIALLA.                    ~~0718682432
91.Ratnapura~R/SRI GHANASIHA NAHIMI MULIKA PIRIVENA            ~BIKSU PUHUNU AYATHANA VIHARAYA, PATHAKADA, PELMADULL~~0452274111
91.Ratnapura~R/SRI SUNANDA MULIKA PIRIVENA                     ~GAMIKKANDA, AYAGAMA.                               ~~0453454764
91.Ratnapura~R/SRI NALANDA PIRIVENA                            ~SRI NIKETHANARAMAYA, DELWALA, RATNAPURA.            ~~0452278454
91.Ratnapura~R/SRI SAMBUDDATHWA JAYANTHI MULIKA PIRIVENA       ~IDDAMALGODA, PELMADULLA.                           ~~0452275872
91.Ratnapura~R/SIRI SARANANKARA DIVIBASHA DARMADUTHA MULIKA PIR~PAHALA BOPITIYA, PELMADULLA.                       ~~0452274093
91.Ratnapura~R/SRI SOMANANDA DIVIBASA MULIKA PIRIVENA          ~BOPATHTHA, GATAHATHTHA.                            ~~0362259311
91.Ratnapura~R/SRI SUMANA NANDA DIVIBASHA MULIKA PIRIVENA       ~KUKULEGAMA, KALAWANA.                              ~~0452256131
91.Ratnapura~R/SRI PACHCHALOKA DHARMAYATHANA MULIKA PIRIVENA~THERUNNANSEGAMA THUNKAMA~~
92.Kegalle~KE/MA/ANANDODAYA MAHA PIRIVENA                    ~MAHAWA RAMBUKKANA                                 ~~0352265101
92.Kegalle~KE/SIRI MAHINDODAYA VIDYATHANA PIRIVENA           ~KEGALLE                                           ~~0352222768
